provider,arm,provider_id,region_id,horizon,region_rho,rho,sigma_i1,sigma_m1_local,p_i1_jeffreys,p_reconstruction_jeffreys,bernoulli_kl,error
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,75.0,0.995,0.995,0.92,0.42,0.9158415841584159,0.4207920792079208,0.5499159165652248,-0.5
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,80.0,0.995,0.995,0.92,0.38,0.9158415841584159,0.3811881188118812,0.6348768213434413,-0.54
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,85.0,0.995,0.995,0.95,0.63,0.9455445544554455,0.6287128712871287,0.2813315346296931,-0.31999999999999995
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,90.0,0.995,0.995,0.94,0.57,0.9356435643564357,0.5693069306930693,0.34250272123816133,-0.37
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,95.0,0.995,0.995,0.94,0.53,0.9356435643564357,0.5297029702970297,0.40430434747111443,-0.4099999999999999
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,100.0,0.995,0.995,0.93,0.53,0.9257425742574258,0.5297029702970297,0.37975702450473414,-0.4
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,105.0,0.995,0.995,0.92,0.5,0.9158415841584159,0.5,0.404337178646096,-0.42000000000000004
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,110.0,0.995,0.995,0.92,0.44,0.9158415841584159,0.4405940594059406,0.5107283820291589,-0.48000000000000004
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,115.0,0.995,0.995,0.91,0.41,0.905940594059406,0.41089108910891087,0.5437085592982474,-0.5
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,120.0,0.995,0.995,0.91,0.38,0.905940594059406,0.3811881188118812,0.6070591750800722,-0.53
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,125.0,0.995,0.995,0.9,0.6,0.8960396039603961,0.599009900990099,0.22050204381274752,-0.30000000000000004
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,130.0,0.995,0.995,0.88,0.58,0.8762376237623762,0.5792079207920792,0.21128381393966358,-0.30000000000000004
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,135.0,0.995,0.995,0.87,0.53,0.8663366336633663,0.5297029702970297,0.25804662730041406,-0.33999999999999997
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,140.0,0.995,0.995,0.85,0.5,0.8465346534653465,0.5,0.26447389652999975,-0.35
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,145.0,0.995,0.995,0.84,0.48,0.8366336633663366,0.4801980198019802,0.27539992786199646,-0.36
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,150.0,0.995,0.995,0.84,0.46,0.8366336633663366,0.4603960396039604,0.3045239499699567,-0.37999999999999995
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,155.0,0.995,0.995,0.82,0.43,0.8168316831683168,0.4306930693069307,0.3150873150197303,-0.38999999999999996
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,160.0,0.995,0.995,0.82,0.4,0.8168316831683168,0.400990099009901,0.36414161016534774,-0.41999999999999993
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,165.0,0.995,0.995,0.84,0.59,0.8366336633663366,0.5891089108910891,0.1427921879072132,-0.25
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,170.0,0.995,0.995,0.84,0.57,0.8366336633663366,0.5693069306930693,0.16370858782872652,-0.27
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,175.0,0.995,0.995,0.84,0.54,0.8366336633663366,0.5396039603960396,0.19764384643371538,-0.29999999999999993
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,180.0,0.995,0.995,0.83,0.52,0.8267326732673267,0.5198019801980198,0.20700933713763747,-0.30999999999999994
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,185.0,0.995,0.995,0.83,0.49,0.8267326732673267,0.4900990099009901,0.24525554091690002,-0.33999999999999997
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,190.0,0.995,0.995,0.83,0.44,0.8267326732673267,0.4405940594059406,0.3172341654729124,-0.38999999999999996
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,195.0,0.995,0.995,0.83,0.42,0.8267326732673267,0.4207920792079208,0.3492242637322933,-0.41
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,200.0,0.995,0.995,0.82,0.4,0.8168316831683168,0.400990099009901,0.36414161016534774,-0.41999999999999993
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,205.0,0.995,0.995,0.82,0.57,0.8168316831683168,0.5693069306930693,0.13828002173899126,-0.25
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,210.0,0.995,0.995,0.8,0.55,0.7970297029702971,0.5495049504950495,0.1345690857371214,-0.25
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,215.0,0.995,0.995,0.79,0.51,0.7871287128712872,0.5099009900990099,0.16423421011653733,-0.28
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,220.0,0.995,0.995,0.78,0.51,0.7772277227722773,0.5099009900990099,0.15196811421405643,-0.27
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,225.0,0.995,0.995,0.77,0.47,0.7673267326732673,0.47029702970297027,0.18422750982704245,-0.30000000000000004
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,230.0,0.995,0.995,0.77,0.44,0.7673267326732673,0.4405940594059406,0.22159388918264505,-0.33
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,235.0,0.995,0.995,0.77,0.43,0.7673267326732673,0.4306930693069307,0.23495179197189484,-0.34
ProviderC,M1_INDEPENDENT_REPLAY,ProviderC,rho_region_0p995,240.0,0.995,0.995,0.77,0.41,0.7673267326732673,0.41089108910891087,0.26311253474327434,-0.36000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,5.0,0.95,0.95,0.89,0.93,0.8861386138613861,0.9257425742574258,0.009924896878929446,0.040000000000000036
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,10.0,0.95,0.95,0.82,0.92,0.8168316831683168,0.9158415841584159,0.04899683709618084,0.10000000000000009
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,15.0,0.95,0.95,0.77,0.89,0.7673267326732673,0.8861386138613861,0.055815853212222405,0.12
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,20.0,0.95,0.95,0.73,0.85,0.7277227722772277,0.8465346534653465,0.0460548336222084,0.12
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,25.0,0.95,0.95,0.79,0.88,0.7871287128712872,0.8762376237623762,0.03102923356073528,0.08999999999999997
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,30.0,0.95,0.95,0.75,0.86,0.7475247524752475,0.8564356435643564,0.04085764618573959,0.10999999999999999
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,35.0,0.95,0.95,0.74,0.84,0.7376237623762376,0.8366336633663366,0.03140426595482412,0.09999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,40.0,0.95,0.95,0.73,0.85,0.7277227722772277,0.8465346534653465,0.0460548336222084,0.12
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,45.0,0.95,0.95,0.76,0.89,0.7574257425742574,0.8861386138613861,0.06458886983316581,0.13
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,50.0,0.95,0.95,0.7,0.89,0.698019801980198,0.8861386138613861,0.12797972506271849,0.19000000000000006
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,55.0,0.95,0.95,0.7,0.87,0.698019801980198,0.8663366336633663,0.09533455004165434,0.17000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,60.0,0.95,0.95,0.66,0.89,0.6584158415841584,0.8861386138613861,0.17969489997412086,0.22999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,65.0,0.95,0.95,0.65,0.86,0.6485148514851485,0.8564356435643564,0.13436592970809674,0.20999999999999996
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,70.0,0.95,0.95,0.65,0.88,0.6485148514851485,0.8762376237623762,0.1717095152300514,0.22999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,75.0,0.95,0.95,0.68,0.86,0.6782178217821783,0.8564356435643564,0.10147218805125244,0.17999999999999994
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,80.0,0.95,0.95,0.69,0.82,0.6881188118811881,0.8168316831683168,0.04799561930230628,0.13
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,85.0,0.95,0.95,0.7,0.84,0.698019801980198,0.8366336633663366,0.05908797130834187,0.14
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,90.0,0.95,0.95,0.68,0.85,0.6782178217821783,0.8465346534653465,0.08789843489737928,0.16999999999999993
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,95.0,0.95,0.95,0.66,0.84,0.6584158415841584,0.8366336633663366,0.09422887150865455,0.17999999999999994
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,100.0,0.95,0.95,0.64,0.84,0.6386138613861386,0.8366336633663366,0.11444234234831036,0.19999999999999996
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,105.0,0.95,0.95,0.63,0.85,0.6287128712871287,0.8465346534653465,0.14100523011505248,0.21999999999999997
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,110.0,0.95,0.95,0.62,0.86,0.6188118811881188,0.8564356435643564,0.17113369517000213,0.24
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,115.0,0.95,0.95,0.63,0.86,0.6287128712871287,0.8564356435643564,0.15845618190723212,0.22999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,120.0,0.95,0.95,0.63,0.87,0.6287128712871287,0.8663366336633663,0.1777613111725416,0.24
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,125.0,0.95,0.95,0.63,0.87,0.6287128712871287,0.8663366336633663,0.1777613111725416,0.24
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,130.0,0.95,0.95,0.64,0.88,0.6386138613861386,0.8762376237623762,0.1852380626192359,0.24
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,135.0,0.95,0.95,0.62,0.9,0.6188118811881188,0.8960396039603961,0.26619741600291846,0.28
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,140.0,0.95,0.95,0.61,0.89,0.6089108910891089,0.8861386138613861,0.2541215786083484,0.28
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,145.0,0.95,0.95,0.61,0.89,0.6089108910891089,0.8861386138613861,0.2541215786083484,0.28
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,150.0,0.95,0.95,0.61,0.89,0.6089108910891089,0.8861386138613861,0.2541215786083484,0.28
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,155.0,0.95,0.95,0.59,0.89,0.5891089108910891,0.8861386138613861,0.2868046302486156,0.30000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,160.0,0.95,0.95,0.58,0.89,0.5792079207920792,0.8861386138613861,0.3037552452260808,0.31000000000000005
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,165.0,0.95,0.95,0.59,0.89,0.5891089108910891,0.8861386138613861,0.2868046302486156,0.30000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,170.0,0.95,0.95,0.6,0.91,0.599009900990099,0.905940594059406,0.33363195910583976,0.31000000000000005
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,175.0,0.95,0.95,0.6,0.9,0.599009900990099,0.8960396039603961,0.30008207577678736,0.30000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,180.0,0.95,0.95,0.58,0.88,0.5792079207920792,0.8762376237623762,0.27517694726771924,0.30000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,185.0,0.95,0.95,0.6,0.88,0.599009900990099,0.8762376237623762,0.24355434697978035,0.28
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,190.0,0.95,0.95,0.59,0.9,0.5891089108910891,0.8960396039603961,0.3176384013649123,0.31000000000000005
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,195.0,0.95,0.95,0.59,0.92,0.5891089108910891,0.9158415841584159,0.39158621478417366,0.33000000000000007
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,200.0,0.95,0.95,0.61,0.92,0.6089108910891089,0.9158415841584159,0.35226453163676763,0.31000000000000005
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,205.0,0.95,0.95,0.62,0.93,0.6188118811881188,0.9257425742574258,0.37427619828627634,0.31000000000000005
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,210.0,0.95,0.95,0.63,0.95,0.6287128712871287,0.9455445544554455,0.4561509785824977,0.31999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,215.0,0.95,0.95,0.61,0.94,0.6089108910891089,0.9356435643564357,0.4441543265539836,0.32999999999999996
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,220.0,0.95,0.95,0.63,0.95,0.6287128712871287,0.9455445544554455,0.4561509785824977,0.31999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,225.0,0.95,0.95,0.64,0.95,0.6386138613861386,0.9455445544554455,0.4333154070999599,0.30999999999999994
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,230.0,0.95,0.95,0.63,0.95,0.6287128712871287,0.9455445544554455,0.4561509785824977,0.31999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,235.0,0.95,0.95,0.64,0.94,0.6386138613861386,0.9356435643564357,0.3796666897480311,0.29999999999999993
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,240.0,0.95,0.95,0.65,0.93,0.6485148514851485,0.9257425742574258,0.3156154827875075,0.28
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,5.0,0.95,0.975,0.75,0.9,0.7475247524752475,0.8960396039603961,0.08855775536118779,0.15000000000000002
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,10.0,0.95,0.975,0.72,0.85,0.7178217821782178,0.8465346534653465,0.05347439885650315,0.13
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,15.0,0.95,0.975,0.55,0.78,0.5495049504950495,0.7772277227722773,0.12671532908881758,0.22999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,20.0,0.95,0.975,0.59,0.81,0.5891089108910891,0.806930693069307,0.12498799803279342,0.22000000000000008
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,25.0,0.95,0.975,0.63,0.82,0.6287128712871287,0.8168316831683168,0.09776955377115737,0.18999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,30.0,0.95,0.975,0.55,0.74,0.5495049504950495,0.7376237623762376,0.08173991755204643,0.18999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,35.0,0.95,0.975,0.6,0.7,0.599009900990099,0.698019801980198,0.02208073174196354,0.09999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,40.0,0.95,0.975,0.52,0.66,0.5198019801980198,0.6584158415841584,0.04068223897103852,0.14
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,45.0,0.95,0.975,0.45,0.67,0.4504950495049505,0.6683168316831684,0.09972862301192156,0.22000000000000003
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,50.0,0.95,0.975,0.44,0.69,0.4405940594059406,0.6881188118811881,0.13040126876128796,0.24999999999999994
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,55.0,0.95,0.975,0.37,0.67,0.3712871287128713,0.6683168316831684,0.18382077945509637,0.30000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,60.0,0.95,0.975,0.37,0.68,0.3712871287128713,0.6782178217821783,0.19741393951291641,0.31000000000000005
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,65.0,0.95,0.975,0.37,0.67,0.3712871287128713,0.6683168316831684,0.18382077945509637,0.30000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,70.0,0.95,0.975,0.33,0.62,0.3316831683168317,0.6188118811881188,0.16839479326178805,0.29
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,75.0,0.95,0.975,0.32,0.61,0.3217821782178218,0.6089108910891089,0.16814960640831889,0.29
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,80.0,0.95,0.975,0.31,0.58,0.3118811881188119,0.5792079207920792,0.14536575209613897,0.26999999999999996
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,85.0,0.95,0.975,0.29,0.54,0.29207920792079206,0.5396039603960396,0.125298211609748,0.25000000000000006
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,90.0,0.95,0.975,0.29,0.6,0.29207920792079206,0.599009900990099,0.192592178263553,0.31
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,95.0,0.95,0.975,0.26,0.58,0.2623762376237624,0.5792079207920792,0.20625354080592884,0.31999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,100.0,0.95,0.975,0.26,0.58,0.2623762376237624,0.5792079207920792,0.20625354080592884,0.31999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,105.0,0.95,0.975,0.29,0.58,0.29207920792079206,0.5792079207920792,0.16828762121990748,0.29
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,110.0,0.95,0.975,0.25,0.57,0.2524752475247525,0.5693069306930693,0.20687474338923897,0.31999999999999995
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,115.0,0.95,0.975,0.23,0.6,0.23267326732673269,0.599009900990099,0.2779507712157482,0.37
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,120.0,0.95,0.975,0.23,0.59,0.23267326732673269,0.5891089108910891,0.26311253474327434,0.36
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,125.0,0.95,0.975,0.25,0.6,0.2524752475247525,0.599009900990099,0.2474515962723868,0.35
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,130.0,0.95,0.975,0.22,0.58,0.22277227722772278,0.5792079207920792,0.2640412333884656,0.36
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,135.0,0.95,0.975,0.18,0.54,0.18316831683168316,0.5396039603960396,0.2704266235082504,0.36000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,140.0,0.95,0.975,0.17,0.57,0.17326732673267325,0.5693069306930693,0.33298449761236815,0.3999999999999999
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,145.0,0.95,0.975,0.18,0.54,0.18316831683168316,0.5396039603960396,0.2704266235082504,0.36000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,150.0,0.95,0.975,0.15,0.52,0.15346534653465346,0.5198019801980198,0.2927214025843202,0.37
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,155.0,0.95,0.975,0.15,0.52,0.15346534653465346,0.5198019801980198,0.2927214025843202,0.37
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,160.0,0.95,0.975,0.13,0.5,0.13366336633663367,0.5,0.2998554278059279,0.37
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,165.0,0.95,0.975,0.15,0.52,0.15346534653465346,0.5198019801980198,0.2927214025843202,0.37
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,170.0,0.95,0.975,0.15,0.53,0.15346534653465346,0.5297029702970297,0.30746252063852875,0.38
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,175.0,0.95,0.975,0.14,0.53,0.14356435643564358,0.5297029702970297,0.32593211124472604,0.39
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,180.0,0.95,0.975,0.14,0.52,0.14356435643564358,0.5198019801980198,0.3107978984260896,0.38
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,185.0,0.95,0.975,0.13,0.54,0.13366336633663367,0.5396039603960396,0.3611576074095306,0.41000000000000003
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,190.0,0.95,0.975,0.13,0.52,0.13366336633663367,0.5198019801980198,0.3296722283484491,0.39
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,195.0,0.95,0.975,0.14,0.51,0.14356435643564358,0.5099009900990099,0.2960799514147525,0.37
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,200.0,0.95,0.975,0.12,0.48,0.12376237623762376,0.4801980198019802,0.2897606032020127,0.36
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,205.0,0.95,0.975,0.14,0.52,0.14356435643564358,0.5198019801980198,0.3107978984260896,0.38
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,210.0,0.95,0.975,0.16,0.52,0.16336633663366337,0.5198019801980198,0.2753999278619965,0.36
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,215.0,0.95,0.975,0.13,0.51,0.13366336633663367,0.5099009900990099,0.31456180377712095,0.38
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,220.0,0.95,0.975,0.14,0.49,0.14356435643564358,0.4900990099009901,0.2678437341588782,0.35
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,225.0,0.95,0.975,0.12,0.48,0.12376237623762376,0.4801980198019802,0.2897606032020127,0.36
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,230.0,0.95,0.975,0.12,0.46,0.12376237623762376,0.4603960396039604,0.26221205843506395,0.34
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,235.0,0.95,0.975,0.1,0.48,0.10396039603960396,0.4801980198019802,0.32884742536744344,0.38
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,240.0,0.95,0.975,0.08,0.46,0.08415841584158416,0.4603960396039604,0.3414698262002418,0.38
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,5.0,0.95,0.9833333333333332,0.75,0.9,0.7475247524752475,0.8960396039603961,0.08855775536118779,0.15000000000000002
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,10.0,0.95,0.9833333333333332,0.49,0.82,0.4900990099009901,0.8168316831683168,0.27168714867556565,0.32999999999999996
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,15.0,0.95,0.9833333333333332,0.55,0.78,0.5495049504950495,0.7772277227722773,0.12671532908881758,0.22999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,20.0,0.95,0.9833333333333332,0.48,0.77,0.4801980198019802,0.7673267326732673,0.1927478572309159,0.29000000000000004
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,25.0,0.95,0.9833333333333332,0.52,0.77,0.5198019801980198,0.7673267326732673,0.14548934177708675,0.25
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,30.0,0.95,0.9833333333333332,0.46,0.69,0.4603960396039604,0.6881188118811881,0.11079658944751516,0.22999999999999993
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,35.0,0.95,0.9833333333333332,0.41,0.58,0.41089108910891087,0.5792079207920792,0.057146188202119946,0.16999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,40.0,0.95,0.9833333333333332,0.43,0.56,0.4306930693069307,0.5594059405940595,0.03329345711659823,0.13000000000000006
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,45.0,0.95,0.9833333333333332,0.33,0.51,0.3316831683168317,0.5099009900990099,0.06464593370706662,0.18
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,50.0,0.95,0.9833333333333332,0.3,0.57,0.30198019801980197,0.5693069306930693,0.14556705790811447,0.26999999999999996
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,55.0,0.95,0.9833333333333332,0.27,0.54,0.2722772277227723,0.5396039603960396,0.14693394271350804,0.27
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,60.0,0.95,0.9833333333333332,0.24,0.45,0.24257425742574257,0.4504950495049505,0.09290079188292347,0.21000000000000002
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,65.0,0.95,0.9833333333333332,0.23,0.5,0.23267326732673269,0.5,0.15066082178674048,0.27
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,70.0,0.95,0.9833333333333332,0.22,0.42,0.22277227722772278,0.4207920792079208,0.0868801444259247,0.19999999999999998
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,75.0,0.95,0.9833333333333332,0.21,0.44,0.21287128712871287,0.4405940594059406,0.11396705967374171,0.23
ProviderC,TOP1_M3_LOCAL_REPLAY,ProviderC,rho_region_0p95,80.0,0.95,0.9833333333333332,0.18,0.4,0.18316831683168316,0.400990099009901,0.10982627334202774,0.22000000000000003
